player_id,player_name,team,position,role,age,projected_games,minutes,points,rebounds,assists,steals,blocks,turnovers,fg_pct,three_pt_pct,ft_pct,fta,fantasy_points,consistency,offense_projection_raw,offense_recent_blend,offense_baseline_score,offense_trend,offense_availability_factor,offense_history_seasons,offense_baseline_sample_size,offense_age_band,defense_projection_raw,defense_recent_blend,defense_baseline_score,defense_trend,defense_availability_factor,defense_history_seasons,defense_baseline_sample_size,defense_age_band,offense_projection_z,defense_projection_z,advanced_projection_raw,advanced_projection_z,offense_projection_band,defense_projection_band,advanced_projection_band,offense_wins_component,defense_wins_component,strict_wins,strict_wins_gap_from_baseline
1628969,Mikal Bridges,NYK,G,Starter,29,76,34.22416289294793,16.55618547567575,3.86016936791679,4.165324380743371,1.169808361376865,0.5001267996057991,1.6614855270103344,0.4695887722230007,0.3684525985336244,0.819621998219414,2.471163675747447,30.784695244228608,70,1.1333,1.8058,0.173,2.9405,0.75,24,4542,28-31,-0.1035,-0.2073,-0.0817,0.5263,1.0748,23,1495,28-31,1.778805245973451,-0.2455918167729977,0.57674,1.1690461419570652,elite,average,above,2.531,-0.189,8.342,2.342
1642404,Chaz Lanier,DET,G,Bench,24,34,10.481894063567555,3.6513074112642,1.20419685125277,1.0354733586721685,0.3856472314696366,0.0739868562472531,0.4666639961738485,0.3819562190959427,0.3136637275438605,0.7608010171292866,0.5855364286006292,7.561791937752596,70,-0.113,-0.001,-0.8032,0.6672,0.8385,3,637,24-27,1.4003,1.7641,0.3726,0.4738,1.15,6,152,24-27,-0.5667321129792423,1.9069996212794524,0.5679850000000001,1.1459232698425017,below,elite,above,-0.252,2.559,8.307,2.307
1631218,Trayce Jackson-Davis,TOR,F,Bench,26,48,12.49634515655423,4.873539796192708,3.342134247835152,0.9238351247593182,0.3586744119473139,0.5160410551075066,0.584815798631369,0.5453016750336166,0.3254137974600505,0.5923457598232121,1.3591081541688124,12.30918418326696,65,0.06,0.4943,-0.8032,-0.6522,1.0861,9,637,24-27,1.1784,1.5712,0.2252,0.144,1.15,15,98,24-27,-0.1454392175228357,1.6182149303721696,0.56328,1.2847376883054804,average,elite,elite,0.134,2.153,8.287,2.287
1630540,Miles McBride,NYK,G,Rotation,25,50,23.3675152175657,9.756229416980885,2.40613698304059,2.517956374379703,0.8549532956165569,0.2180847141396315,0.8998193825801839,0.4260058753989135,0.3905212369134464,0.8008421343072684,1.2821954997349758,18.73982300488753,70,0.8498,1.0081,0.0582,2.1543,0.96,15,1309,24-27,0.2115,0.283,0.0744,-0.0824,1.15,25,913,24-27,1.2452580733319614,0.2053101003612766,0.562565,1.131608482079973,above,average,above,1.898,0.386,8.284,2.284
202710,Jimmy Butler III,GSW,F,Starter,36,49,32.105645929914026,17.91906789348817,5.955906665712517,4.401145622171852,1.2438504890304487,0.3969710213338908,1.7502697293008995,0.4943248496954688,0.3665184510104177,0.838233786940664,6.034543790316002,34.840069127393086,75,1.5677,2.72,0.0832,3.014,0.75,45,2897,32+,-0.6753,-1.3491,-0.1119,0.7297,0.8769,41,747,32+,2.721467409507897,-0.96751530603611,0.5583500000000001,1.271541647284986,elite,below,elite,3.501,-1.234,8.267,2.267
1642866,Joan Beringer,MIN,F,Scrub,19,49,6.388527278091556,2.6721727190597453,1.4961934706451958,0.3210719211025382,0.1856388184218899,0.3094729282552985,0.2784336596586386,0.5197302231822323,0.2195408140812902,0.682398657581377,0.6599700640957161,6.156114345860714,31,0.7721,1.3681,-1.7014,2.0745,1.15,3,195,21-23,0.2868,0.4452,-0.1162,0.1713,1.15,6,106,21-23,1.2086260534916795,0.3745201152555801,0.5537150000000001,1.259135227380322,above,above,elite,1.724,0.524,8.248,2.248
1630217,Desmond Bane,ORL,G,Starter,27,71,33.24107044524496,19.303577848736573,4.447267703336847,4.774983700458548,1.123773120592093,0.4026166695254832,2.230588762203662,0.4686816852722055,0.381314355761956,0.869070595671843,3.7665791352967055,34.151355251577684,70,0.8018,1.2763,0.1699,1.9704,0.75,18,6780,24-27,0.2413,0.7709,-0.0093,-2.2812,1.0418,15,2254,24-27,1.154922044101656,0.2479668531568365,0.549575,1.0973005313354631,above,average,above,1.791,0.441,8.232,2.232
1641705,Victor Wembanyama,SAS,F,Starter,22,62,31.564936042165705,21.13581349658162,9.29707520627002,3.174748251097051,1.0841886122240896,2.315549992946628,2.5765211217503734,0.4828168167885618,0.347374262235672,0.8028808753352236,5.179689099452824,44.677120814513,66,0.603,1.6435,0.1015,-2.8963,0.75,9,4716,21-23,0.4768,1.1841,-0.0213,-2.1703,0.9791,6,1237,21-23,0.8870807124882327,0.6395515361530139,0.54621,1.2390467308572362,above,above,above,1.347,0.871,8.218,2.218
1642873,Amari Williams,BOS,F,Scrub,24,19,5.796650753027274,1.8088422346517996,1.308920837179533,0.3630257074435334,0.1590977509007943,0.2133353323040279,0.3141830533939229,0.4466388377898774,0.2522081725569831,0.7003164039519673,0.5033417943148377,4.727201996653083,49,-0.497,-0.3818,-1.5874,0.5874,0.8476,3,190,24-27,1.8154,2.7475,0.2252,0.7359,1.0144,5,98,24-27,-1.2045802875341896,2.506767641486198,0.54358,1.2320070578584732,below,elite,above,-1.11,3.317,8.207,2.207
1642857,Kasparas Jakučionis,MIA,G,Rotation,19,56,20.11551706464427,7.558685815714705,2.676078616485662,2.5819128505065674,0.7008793045041942,0.2228042250568027,1.2180350697439022,0.4252366574331439,0.37686039604828,0.8132579801747477,1.4485752879010452,16.19586495019644,61,0.6287,0.8822,-0.2397,1.5984,0.9338,3,907,21-23,0.4313,0.5943,0.1139,-0.1566,1.15,5,799,21-23,0.8291477386898685,0.5199394380949702,0.5398700000000001,1.0716686097053274,above,above,above,1.404,0.788,8.192,2.192
1627742,Brandon Ingram,TOR,F,Starter,28,61,33.35496868019243,19.671196267602,6.024070896707132,3.8632338391013503,0.9047600582125512,0.6465986408860006,2.501940707674925,0.4745644495840645,0.3704874389839345,0.8053551671627879,4.194999824392349,34.847067491923305,72,0.6826,1.1106,0.173,1.4501,0.75,30,4542,28-31,0.3624,0.5036,-0.0316,0.8461,0.9604,28,1195,28-31,1.0384409084898552,0.4799747227284537,0.53851,1.2184362813931775,above,above,above,1.524,0.662,8.186,2.186
1630557,Corey Kispert,ATL,F,Rotation,27,59,22.27150151603533,9.983028632491465,3.3012309943345937,1.5773071167779664,0.4681280241082571,0.2917868796742778,0.9776503530731576,0.4685727806674264,0.3688223599868586,0.7727062008526148,1.7541587902916915,17.612560859134373,64,0.7521,0.9048,0.0582,1.4325,1.0083,15,1309,24-27,0.2699,0.3764,0.1733,-0.4316,1.15,22,714,24-27,1.170595853491272,0.3509462678178609,0.5351100000000001,1.2093355634480092,above,above,above,1.68,0.493,8.173,2.173
1628989,Kevin Huerter,DET,G,Rotation,27,65,22.863281911226636,9.542421282878465,3.0284079696410524,2.5246406179206637,0.8515697352686075,0.3263474262689293,1.062160934338527,0.4375826147885369,0.3381639953426451,0.7841052379020197,1.1648796039495062,19.4350623236028,64,0.8155,0.9045,0.0582,1.5864,1.0715,24,1309,24-27,0.1853,0.2413,0.0744,-0.0602,1.15,26,913,24-27,1.1807054524444724,0.1678065123329655,0.5319100000000001,1.0506454158695848,above,average,above,1.821,0.339,8.16,2.16
1642066,Myron Gardner,MIA,F,Bench,24,42,10.66019897944327,3.9571192180885255,2.513662613782235,0.7855281240878228,0.3980683169877099,0.2805481307398025,0.4844614143364168,0.464093724026498,0.3618133615633384,0.7152507294284748,0.8216028294929689,9.703194469605062,56,0.5564,0.9677,-0.8032,1.6457,0.9387,3,637,24-27,0.4869,0.6529,0.2252,-0.3589,1.15,6,98,24-27,0.7984703464872829,0.6536400485270354,0.5251250000000001,1.1826088961884471,above,above,above,1.243,0.89,8.133,2.133
1642867,Collin Murray-Boyles,TOR,F,Rotation,20,58,21.254626101254846,8.284718619977005,4.525509412750698,1.5114401865802145,0.7662508075572123,0.6913533862956232,1.0319364043249974,0.5067180543402743,0.3428773792323566,0.6915400391523963,1.7819850131194226,19.32336637238167,58,0.8944,1.1924,-0.2397,2.0035,0.977,3,907,21-23,0.0649,0.0235,0.0826,0.1756,1.15,4,653,21-23,1.4411807264941725,0.0649913136916823,0.5211250000000001,1.1719021691941314,elite,average,above,1.997,0.119,8.116,2.116
201142,Kevin Durant,HOU,F,Starter,37,72,34.94852090865395,22.795976045553942,6.060482250753523,4.205131518988718,0.8950920140077014,0.8864972868090015,2.740712138668268,0.5012483566036905,0.3986726243712419,0.8418664110587039,5.235912173009032,38.98030778872309,78,0.4117,1.1508,0.0832,-2.1986,0.75,54,2897,32+,0.6395,1.1111,-0.1119,-0.2623,1.0538,30,747,32+,0.5233218494843332,0.8665021265741321,0.5142100000000001,1.1533929149027071,above,above,above,0.919,1.168,8.087,2.087
1642859,Jase Richardson,ORL,G,Bench,20,49,11.350649305808885,4.344685546383891,1.354284240582735,1.176280019523365,0.4161616373618512,0.086529271753348,0.5866628604399599,0.4312617736293939,0.3356336912641326,0.7349946774183149,0.8382730952605939,8.65565653127386,61,0.3947,0.8051,-0.9598,0.8763,1.064,3,534,21-23,0.6412,0.7254,0.3161,0.275,1.15,6,124,21-23,0.3887595961921308,0.8203975727187295,0.505625,0.9812239774308288,above,above,above,0.881,1.172,8.053,2.053
1630538,Bones Hyland,MIN,G,Rotation,25,53,17.700959160471783,8.116272280683404,2.014935768273677,2.3839227050960363,0.7398541224047307,0.2116378639189516,1.119108923095269,0.4288836555531359,0.3718131212976879,0.8044795187216401,1.3105381251963508,15.845446296131648,55,0.8403,1.2046,0.0582,1.8921,0.8516,15,1309,24-27,0.0884,0.0815,0.0744,0.057,1.15,25,913,24-27,1.2273790675467968,0.0291004940145173,0.5019450000000001,0.9715047119389278,above,average,above,1.877,0.162,8.039,2.039
1626166,Cameron Payne,PHI,G,Rotation,31,45,18.371923312698424,7.54679347524241,2.012417993062743,2.598769775492696,0.7954938677760692,0.2346988627773424,0.8201539937149049,0.407473500911076,0.3540353429498886,0.8357795989996664,1.1020780833700403,16.130273928102078,44,0.5865,0.8706,0.0276,1.6425,0.7958,30,901,28-31,0.3974,0.3933,0.1577,0.6233,1.15,47,441,28-31,0.7497273129915585,0.4714138032033769,0.5014050000000001,0.9700785153721816,above,above,above,1.31,0.726,8.036,2.036
1630166,Deni Avdija,POR,F,Starter,25,68,32.42162151326053,19.03717213385563,6.970586489234945,4.340886651391302,0.9386580935016496,0.6397224965322621,2.720892055206334,0.4705618390680576,0.3430911039965963,0.7867751135858418,5.898771913623274,35.927455612919914,66,1.1614,1.9779,0.1699,2.2039,0.75,18,6780,24-27,-0.3084,-0.3503,-0.0596,-0.7548,1.0161,20,1588,24-27,1.9488838964996151,-0.4557256832610126,0.49999,1.1153305004379133,elite,below,above,2.594,-0.564,8.03,2.03
1630573,Sam Hauser,BOS,F,Rotation,28,71,22.660981916180656,8.753229212738907,3.8569095670900575,1.2507748624945645,0.556231223828246,0.3365152127932972,0.6235817711036186,0.4467657970918495,0.398481588015531,0.7655698159758705,0.8011372008847173,17.312340525749832,67,0.8574,0.8176,0.0276,2.345,1.1093,15,901,28-31,0.0559,0.0062,0.0602,0.268,1.15,23,343,28-31,1.3708248564934185,0.0524371937544354,0.496725,1.1065911345288026,elite,average,above,1.915,0.102,8.017,2.017
1630170,Devin Vassell,SAS,G,Starter,25,66,31.89892600221189,16.167145080003767,4.042155624262049,3.609840470017201,1.099519693206255,0.3764929226876113,1.588930429302814,0.4475880158920186,0.3731576439166319,0.811421408405801,2.8034913363165623,29.271599952522816,70,0.8,1.1966,0.1699,2.4645,0.75,18,6780,24-27,0.1204,0.193,-0.0093,0.0692,1.0037,22,2254,24-27,1.15153444300552,0.0749064030567293,0.49418,0.9509965335300656,above,average,above,1.787,0.22,8.007,2.007
1631199,Ron Harper Jr.,BOS,G,Bench,26,25,11.595832021948338,4.29569811102409,1.5631595261232636,1.117613211650191,0.4473296269423613,0.1808778276360199,0.5118450626704641,0.4109049478843309,0.3434322090182955,0.7648534265541331,0.5669031587606571,9.220686660911976,46,0.1504,0.4613,-0.8032,0.9333,0.7816,3,637,24-27,0.8987,1.0673,0.3726,0.2932,1.15,4,152,24-27,-0.0710131525779428,1.1889919970427794,0.487135,0.932389950543532,average,above,above,0.336,1.642,7.978,1.978
1629057,Robert Williams III,POR,C,Rotation,28,47,19.61010902160665,7.167429142191658,6.551124821023652,1.1223227373294158,0.5865954944874083,1.2819990227163551,0.9634632580951816,0.6082236028500557,0.3681976081162187,0.682408784257127,1.43105834252432,21.354583326930275,70,0.0558,0.4706,0.0276,-2.464,0.8409,21,901,28-31,1.0131,1.3967,0.1167,0.0793,1.15,25,212,28-31,-0.3057560838648381,1.420828108867586,0.4865849999999999,0.9409915252521672,average,elite,above,0.125,1.851,7.976,1.976
1627884,Derrick Jones Jr.,LAC,F,Rotation,29,57,24.068678713679077,9.384538885486164,3.79122521148166,1.2141165717774105,0.7837629464523181,0.6365143136189272,0.9124063553477848,0.4910757589171872,0.3584076780592821,0.7432087939600767,1.7896732711877346,19.10360942179622,68,0.6598,0.7322,0.0276,1.6001,1.0264,30,901,28-31,0.2697,0.6769,0.0602,-1.8965,1.15,44,343,28-31,0.9950864804893906,0.350667287374811,0.484255,1.0732129131240222,above,above,above,1.473,0.493,7.966,1.966
1630579,Jericho Sims,MIL,C,Rotation,27,61,18.480053179655837,5.268099508471302,5.2236882787766925,1.1044878425471103,0.365953912876971,0.6039822803782768,0.9429116223794884,0.6092105122725769,0.3495763184793003,0.6556431472240946,1.2671199902768704,15.160154164210253,55,0.7427,0.8478,0.0582,2.2812,0.9357,15,1309,24-27,0.1651,0.2116,0.1525,-0.2913,1.15,25,236,24-27,0.9200889927049922,0.1485964595853595,0.48278,0.9302049999966964,above,average,above,1.659,0.302,7.961,1.961
1642948,Ryan Nembhard,DAL,G,Rotation,23,60,20.6793309164134,7.920080475099288,2.502106613250794,3.6864494150855824,0.6354261749500469,0.1583833576168271,1.3300379878135709,0.4282950021712758,0.3557725033947,0.791356685610311,1.1854474210773802,17.503673143515663,56,0.6368,0.8653,-0.2397,1.4736,0.9799,3,907,21-23,0.2873,0.5398,0.1139,-1.0818,1.15,4,799,21-23,0.8443919436224825,0.3138128474050162,0.4795250000000001,0.9122911433714216,above,average,above,1.422,0.525,7.947,1.947
1630178,Tyrese Maxey,PHI,G,Starter,25,65,35.80921163137341,22.90695652380097,3.9516290171327846,5.630323963806664,1.461119152155008,0.4931069852916344,2.230508580458963,0.4510214902831186,0.3604208870000043,0.8622899568400404,4.917537958550342,39.72656712195128,69,1.3099,2.2049,0.1699,2.7094,0.75,18,6780,24-27,-0.5438,-0.7639,-0.0093,-0.8483,0.996,19,2254,24-27,2.1111665535166155,-0.8758524965006833,0.4757350000000001,0.9022813563566648,elite,below,above,2.925,-0.994,7.931,1.931
1630541,Moses Moody,GSW,G,Rotation,23,61,22.45138599516091,9.853373097665877,2.881059004408721,1.7976246567262413,0.825318682227219,0.3803926602556635,1.0004893436932143,0.4388519950842359,0.3792044958469783,0.7809424851805443,1.7364559529659362,18.62372557180113,62,0.3007,0.4088,-0.2397,0.8621,1.0299,15,907,21-23,0.6777,0.8177,0.1139,0.6455,1.15,23,799,21-23,0.21185153894945,0.8726449377200025,0.47035,0.8880590072604994,average,above,above,0.672,1.238,7.91,1.91
1641708,Amen Thompson,HOU,G,Starter,23,72,32.92155518654508,15.998156952802509,6.249568090584756,4.529306763200324,1.344649007034742,0.6220885962982476,2.168579790550354,0.4982756775302657,0.3217082859125162,0.7688909240055509,3.94905376282132,34.02323182575332,74,0.3749,1.0817,0.1015,-2.2853,0.75,9,4716,21-23,0.5814,0.8777,-0.1079,0.5425,1.0601,12,1613,21-23,0.35149598413463,0.7347977801960959,0.467825,0.8813902177585835,above,above,above,0.837,1.062,7.899,1.899
1630162,Anthony Edwards,MIN,G,Starter,24,65,34.47918641423391,23.450207553377712,4.814408919914545,4.390669407928337,1.2565734828365211,0.5540090357768538,2.671458531626894,0.4636806717207029,0.3838766892377229,0.814157325562569,5.524005141092095,38.5737913933809,67,0.8793,1.4782,0.1699,1.6905,0.75,18,6780,24-27,-0.0362,0.0095,-0.0093,-0.3931,0.996,15,2254,24-27,1.3007770912964196,-0.1492562643185956,0.467325,0.8800696653819663,elite,average,above,1.964,-0.066,7.898,1.898
1630595,Cade Cunningham,DET,G,Starter,24,66,33.710530334517664,21.26907588951776,4.916833401534375,7.299425528786059,1.209303903848422,0.561374048800435,3.1735565254039964,0.4569982311689342,0.3543402023177328,0.8245933758383256,4.731644151671705,40.25689159708068,65,0.6381,1.7157,0.1699,-3.0693,0.75,12,6780,24-27,0.2433,0.4369,-0.0093,-0.1689,1.0037,11,2254,24-27,0.8468385444141364,0.2508297224719747,0.46044,0.8618856591559503,above,average,above,1.425,0.445,7.87,1.87
203076,Anthony Davis,DAL,F,Starter,32,45,32.600684180893,19.99397743935357,9.373012057701876,3.133829858559118,1.0984328564499624,1.4031919730128186,2.0145537059184733,0.5040569142210064,0.327028753068275,0.7753808629357634,4.895101568817749,41.432657478904375,67,0.4443,0.9747,0.0832,-0.6196,0.75,42,2897,32+,0.467,0.6969,-0.1119,1.6737,0.8461,27,747,32+,0.5853110754849977,0.6258814944435673,0.454515,0.9936083979212816,above,above,above,0.992,0.853,7.845,1.845
1642874,Danny Wolf,BKN,F,Rotation,21,59,20.977683508662256,8.59629639775478,4.544509783121068,1.6886857421357702,0.6164878445942494,0.5475278307400676,1.1410701080287011,0.4373484498629719,0.3323005385598348,0.742731460226393,1.8307024205268303,18.93371366867797,63,0.0033,0.0873,-0.2397,0.0654,0.9787,3,907,21-23,1.006,1.276,0.0826,0.844,1.15,3,653,21-23,-0.2532548345239915,1.3777337884631295,0.454515,0.9936083979212816,average,elite,above,0.007,1.838,7.845,1.845
1628386,Jarrett Allen,CLE,C,Rotation,27,61,25.714185489424267,12.191559480837991,8.037561808242128,1.658932165720179,0.7688628522532696,0.9405102583256456,1.24841007542872,0.621344230001934,0.2692609774551117,0.7063839700118648,3.348743615780821,28.20474115561684,71,0.6466,1.301,0.0582,-2.7531,1.1056,27,1309,24-27,0.2188,0.2502,0.1525,-0.0557,1.15,28,236,24-27,0.7485884659058063,0.229161128885425,0.45409,0.8488737491216727,above,average,above,1.444,0.4,7.844,1.844
1627739,Kris Dunn,LAC,G,Rotation,32,70,23.27552583852481,7.071732770791401,2.9017603627140005,3.082753412101153,1.2287571649085909,0.2429459229612255,1.1720387380607074,0.4456911446233345,0.3586754284813208,0.776966477288472,0.956802171957316,18.421045849748676,75,0.6541,0.6325,-0.0177,1.6209,1.15,22,610,32+,0.2017,0.3733,-0.0463,-0.3464,1.15,31,315,32+,0.8769505541575715,0.1912820407170991,0.45052,0.835685900003869,above,average,above,1.461,0.369,7.83,1.83
1631123,Jamaree Bouyea,PHX,G,Bench,26,32,12.742776015195004,4.8657226387357415,1.614215725443196,1.4943513538849147,0.5476678019299959,0.216892810436977,0.6344814982367427,0.4328473777643342,0.3199447611543592,0.7315112455433731,0.7616644610817928,10.703508878959124,53,0.3018,0.7443,-0.8032,0.4817,0.9113,3,637,24-27,0.6284,0.7304,0.3726,-0.0363,1.15,6,152,24-27,0.2139217396193112,0.8020752091018447,0.44877,0.8310639666857094,average,above,above,0.674,1.148,7.822,1.822
1629640,Keldon Johnson,SAS,F,Rotation,26,73,23.50844086807319,11.50632089133858,4.90058015130537,1.564588087498264,0.6451053083240864,0.3217250356563478,1.0174562937606095,0.4866186121811379,0.3475286559642958,0.7670612917344426,2.2815102813667143,21.616933942333112,73,0.2332,0.5795,0.0582,-1.8848,1.15,21,1309,24-27,0.7055,0.8629,0.1733,0.4375,1.15,20,714,24-27,0.1839023144806947,0.9585656727806092,0.445735,0.9701071321687575,average,above,above,0.521,1.289,7.81,1.81
1628371,Jonathan Isaac,ORL,F,Bench,28,48,12.687939679895676,4.166887203691681,3.175419493201714,0.5741306275889628,0.5144213461821113,0.6387686133056175,0.47107639869757,0.4418285012488877,0.2820174294711727,0.6682923415486176,1.1855958211022148,11.8270800166828,71,-0.5078,-0.4556,-1.1459,1.1672,1.0899,18,320,28-31,1.5951,1.8907,0.4973,1.034,1.15,24,41,28-31,-1.22511659553441,2.1994706834666995,0.4385049999999999,0.9507547231265312,below,elite,above,-1.134,2.915,7.781,1.781
203944,Julius Randle,MIN,F,Starter,31,69,33.042608350166844,19.004513221352383,7.027440516411814,4.196462279837074,0.9502041544162156,0.3947136605147135,2.5012786997590544,0.4758471021768837,0.3373790463055465,0.7937166408905554,5.08829632646945,35.2656100058359,75,0.9339,1.5299,0.173,2.0754,0.75,33,4542,28-31,-0.1713,-0.3335,-0.0316,0.4181,1.0208,30,1195,28-31,1.5162903714949776,-0.2644845895502854,0.43656,0.9455485771255452,elite,average,above,2.086,-0.313,7.773,1.773
1629048,Goga Bitadze,ORL,C,Rotation,26,63,18.780570107545348,6.894021973246636,5.696322361824251,1.355300591754513,0.5844483386922482,1.0728153278200452,0.939822987488446,0.5803064082021501,0.2480843513532771,0.6702269181273615,1.827032319536327,19.79452770711594,68,0.2759,0.8492,0.0582,-2.7889,0.9592,21,1309,24-27,0.6259,0.6575,0.1525,1.0403,1.15,37,236,24-27,0.0870354452558776,0.8399223369311732,0.4334,0.7902211321609115,average,above,above,0.616,1.144,7.76,1.76
1628380,Zach Collins,CHI,F,Rotation,28,40,19.69185154333008,8.848435978518845,4.851011339433559,1.6353595604994502,0.4548310089944134,0.4723442732116787,1.087932758863862,0.5082545596672794,0.3704241846575848,0.7480697011142284,1.8109526585737437,18.816282014342704,72,0.5079,0.7429,0.0276,1.572,0.785,18,901,28-31,0.3411,0.4672,0.0602,0.1302,1.0953,23,343,28-31,0.7062471114862943,0.4502633055436362,0.43284,0.935591321020831,above,above,above,1.134,0.623,7.757,1.757
